KPKNL,KATEGORI  PEMOHON LELANG/PENJUAL,JENIS LELANG,JAMINAN PENAWARAN LELANG,KATEGORI BARANG,UMKM,SIFAT BARANG,Jenis Lelang Umum,Quartal,Jenis Lelang Umum,NILAI LIMIT,Bulan Lelang,Tahun Lelang,JUMLAH PESERTA LELANG,STATUS LELANG,JENIS PENAWARAN
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,3730000000,4,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,300000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,980000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,320000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,400000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,560000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,700000000,4,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,650000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,400000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,477000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK OCBC NISP, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,883062500,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK OCBC NISP, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1395000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,1050000,4,2022,10,LAKU,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,187050000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,140000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,434300000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,134100000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,673200000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,193880741,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,511060000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,265000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,270000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,180000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,285000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,125000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEJAKSAAN,BARANG MILIK NEGARA,0.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,790000,4,2022,3,LAKU,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,7486000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,882000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,280000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,107700000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KURATOR,HARTA PAILIT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,994600000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1483700000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1487000000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK OCBC NISP, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1078000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,241000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,152000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,140000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,105000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,154400000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,192730000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,190120000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,106500000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,254200000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Inventaris,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,98671000,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,230000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,600000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BMN TEGAHAN KEPABEANAN DAN CUKAI,0.0,Alat Berat/Mesin,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,55440000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,230000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,460000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,345000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,726161818,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,834466000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,2340000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,97000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,480000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,69000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,112608000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,160000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,700000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,292000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,148000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,706000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,96120000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,415140000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,128075000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,235920000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,320070000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,209270000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,324000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,127000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,224000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,800000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,135000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,533000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,332100000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,307352500,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,404166000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,207366000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,960570000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK OCBC NISP, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1344000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK OCBC NISP, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,605000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,429000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,291000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,763000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KURATOR,HARTA PAILIT,0.0,Tanah dan Bangunan,Tidak,BB+BTB,Eksekusi,2,Eksekusi,26200000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Lainnya,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,250322220,4,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,450000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,398000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,380000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,315000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,550000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,PT. BANK UOB INDONESIA,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,2541000000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Lainnya,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,475000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1200000000,5,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK MUAMALAT INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,696150000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MUAMALAT INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,149583000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEPOLISIAN,BARANG MILIK NEGARA,0.0,Paket Roda 2,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,17758000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEPOLISIAN,BARANG MILIK NEGARA,0.0,Paket Roda 2,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,14991000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEPOLISIAN,BARANG MILIK NEGARA,0.0,Paket Roda 2,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,29014000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEPOLISIAN,BARANG MILIK NEGARA,0.0,Paket Roda 4,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,134582000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEPOLISIAN,BARANG MILIK NEGARA,0.0,Paket Roda 4,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,162755000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEPOLISIAN,BARANG MILIK NEGARA,0.0,Paket Roda 2,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,9077000,5,2022,0,TAP,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1146500000,6,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,881000000,6,2022,0,BATAL,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,5353702200,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,1400000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,450000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,450000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,230000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,230000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,300000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,800000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,120000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,252810893,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,405000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,898000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,674566632,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,674566632,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,500000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,250000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,231000000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,2,Eksekusi,378450000,6,2022,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,BARANG MILIK NEGARA,0.0,Paket R2+R4,Tidak,BB,Non Eksekusi Wajib,2,Non Eksekusi Wajib,155139000,5,2022,0,TAP,Internet Open Bidding
